,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
5049,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,003,202445,,,Joshua Howard Tripp,U,,RSA,20.2299794661,1692,1,126219,,,Joshua Paris,R,,GBR,23.5290896646,882,14,5-7 6-4 4-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
5050,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,004,126437,,,Oscar Mesquida Berg,R,,ESP,23.3593429158,1434,2,110762,6,,Alan Kohen,R,,ARG,26.4065708419,815,17,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5051,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,005,134205,,,Alec Adamson,U,,USA,25.0458590007,739,23,208342,,JR   ,Tyler Zink,R,,USA,18.6255989049,,,1-6 6-1 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,
5052,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,006,208014,,JR   ,Rinky Hijikata,U,,AUS,18.559890486,932,12,208485,,,Kiranpal Pannu,R,,NZL,22.688569473,,,6-7(5) 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5053,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,007,133074,,,Sherif Abohabaga,R,,EGY,25.196440794,1600,1,208369,,,Juan Pablo Cenoz,U,,ARG,18.7761806982,1692,1,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5054,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,008,208685,,,Ivailo Keremedchiev,R,,BUL,19.2963723477,,,105996,7,,Alex Blumenberg,U,,BRA,27.3374401095,820,17,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5055,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,009,134490,,,Justin Roberts,R,,BAH,22.7816563997,753,21,126272,,,Aj Catanzariti,U,,USA,24.0711841205,1048,8,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5056,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,010,123961,,,Murkel Alejandro Dellien Velasco,U,,BOL,21.9986310746,1600,1,133014,,,Enzo Wallart,U,,FRA,22.5900068446,1323,3,6-3 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5057,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,011,144797,,,Carl Soderlund,R,,SWE,22.2861054073,964,10,125806,,,Dominik Kellovsky,U,,CZE,23.1457905544,998,9,4-6 6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5058,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,012,208127,,,Grey Hamilton,U,,USA,22.9596167009,1137,6,200108,4,,Matej Vocel,U,,CZE,22.3244353183,751,21,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5059,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,013,200336,,,Trent Bryde,R,,USA,20.0629705681,1006,9,126612,,,Alexander Cozbinov,R,,MDA,24.386036961,857,15,6-0 7-5,3,R32,,,,,,,,,,,,,,,,,,,
5060,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,014,103980,,Q,Chris Wettengel,R,,USA,37.4154688569,,,207225,,,Nicolas Rousset,U,,FRA,19.909650924,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5061,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,015,134256,,,Reese Stalder,U,,USA,22.841889117,1537,2,207776,,,William Grant,R,,USA,18.5872689938,1600,1,6-7(6) 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5062,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,016,111436,2,,Nick Chappell,L,,USA,26.9897330595,536,48,200692,,,Herbert Jody Maginley,R,,ANT,24.2765229295,1054,8,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5063,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,017,105026,,,Takuto Niki,U,,JPN,31.9288158795,513,53,124013,,,Eduardo Nava,R,,USA,22.5160848734,,,7-5 7-5,3,R16,,,,,,,,,,,,,,,,,,,
5064,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,018,126437,,,Oscar Mesquida Berg,R,,ESP,23.3593429158,1434,2,202445,,,Joshua Howard Tripp,U,,RSA,20.2299794661,1692,1,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5065,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,019,208014,,JR   ,Rinky Hijikata,U,,AUS,18.559890486,932,12,134205,,,Alec Adamson,U,,USA,25.0458590007,739,23,2-6 6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
5066,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,020,208685,,,Ivailo Keremedchiev,R,,BUL,19.2963723477,,,133074,,,Sherif Abohabaga,R,,EGY,25.196440794,1600,1,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,
5067,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,021,123961,,,Murkel Alejandro Dellien Velasco,U,,BOL,21.9986310746,1600,1,134490,,,Justin Roberts,R,,BAH,22.7816563997,753,21,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5068,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,022,144797,,,Carl Soderlund,R,,SWE,22.2861054073,964,10,208127,,,Grey Hamilton,U,,USA,22.9596167009,1137,6,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,
5069,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,023,200336,,,Trent Bryde,R,,USA,20.0629705681,1006,9,103980,,Q,Chris Wettengel,R,,USA,37.4154688569,,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5070,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,024,111436,2,,Nick Chappell,L,,USA,26.9897330595,536,48,134256,,,Reese Stalder,U,,USA,22.841889117,1537,2,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
5071,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,025,105026,,,Takuto Niki,U,,JPN,31.9288158795,513,53,126437,,,Oscar Mesquida Berg,R,,ESP,23.3593429158,1434,2,7-6(5) 3-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,
5072,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,026,208014,,JR   ,Rinky Hijikata,U,,AUS,18.559890486,932,12,208685,,,Ivailo Keremedchiev,R,,BUL,19.2963723477,,,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,
5073,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,027,144797,,,Carl Soderlund,R,,SWE,22.2861054073,964,10,123961,,,Murkel Alejandro Dellien Velasco,U,,BOL,21.9986310746,1600,1,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
5074,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,028,111436,2,,Nick Chappell,L,,USA,26.9897330595,536,48,200336,,,Trent Bryde,R,,USA,20.0629705681,1006,9,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,
5075,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,029,208014,,JR   ,Rinky Hijikata,U,,AUS,18.559890486,932,12,105026,,,Takuto Niki,U,,JPN,31.9288158795,513,53,6-1 2-0 RET,3,SF,,,,,,,,,,,,,,,,,,,
5076,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,030,111436,2,,Nick Chappell,L,,USA,26.9897330595,536,48,144797,,,Carl Soderlund,R,,SWE,22.2861054073,964,10,6-4 4-3 RET,3,SF,,,,,,,,,,,,,,,,,,,
5077,2019-M-ITF-USA-29A-2019,M15 Fayetteville AR,Hard,32,S,20190916,031,208014,,JR   ,Rinky Hijikata,U,,AUS,18.559890486,932,12,111436,2,,Nick Chappell,L,,USA,26.9897330595,536,48,2-6 6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,
5078,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,001,132437,,Q,Logan Smith,U,,USA,22.8993839836,1068,7,126623,,,Alexander Erler,U,,AUT,21.9055441478,446,72,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
5079,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,002,202321,,,Austin Rapp,U,,USA,23.0910335387,749,22,105434,,,Ruan Roelofse,R,,RSA,29.8453114305,683,29,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5080,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,003,202090,,Q,Adrian Andreev,U,,BUL,18.3655030801,955,11,200228,,,Felix Corwin,U,,USA,23.3264887064,691,29,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
5081,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,004,134376,8,,Andrew Watson,R,,GBR,23.0691307324,575,42,208527,,,Zane Khan,U,,USA,17.6125941136,,,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5082,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,005,126273,,,Jordi Arconada,R,,ARG,23.0444900753,436,76,208165,,,Joshua Ortlip,U,,USA,22.6666666667,895,13,3-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5083,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,006,126206,,,Alex Rybakov,U,,USA,22.6529774127,649,32,132052,,,Christian Langmo,U,,USA,23.3100616016,565,43,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
5084,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,007,132054,,,Nathan Ponwith,U,,USA,21.4264202601,717,25,208318,,Q,Pierce Rollins,U,,USA,18.1930184805,1937,1,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5085,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,008,132482,,,Liam Caruana,U,,USA,21.6673511294,588,40,126193,7,,Mark Whitehouse,U,,GBR,26.3956194387,546,47,6-3 6-7(7) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
5086,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,009,106175,,,Ricardo Rodriguez,R,,VEN,26.4038329911,534,49,126272,,WC,Aj Catanzariti,U,,USA,24.090349076,1049,8,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5087,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,010,207181,,,Govind Nanda,R,,USA,18.5954825462,708,26,106360,,,Connor Farren,R,,USA,24.9719370294,702,27,6-2 1-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5088,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,011,200164,,,Jonathan Gray,U,,GBR,22.4558521561,623,36,126530,,,Peter Bothwell,R,,IRL,23.9863107461,735,23,3-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5089,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,012,200572,4,,Nick Hardt,U,,DOM,19.0061601643,528,50,208039,,,Ronald Hohmann,R,,USA,18.1437371663,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5090,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,013,106327,,,Harrison Adams,R,,USA,25.3305954825,574,42,126087,,Q,George Goldhoff,R,,USA,24.6899383984,1220,5,7-5 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,
5091,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,014,138821,,Q,Timo Stodder,U,,GER,23.3511293634,1241,4,209269,,,Ethan Silva,U,,USA,,,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5092,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,015,208342,,,Tyler Zink,R,,USA,18.6447638604,,,207968,,,Alexander Lebedev,U,,USA,22.4859685147,932,12,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5093,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,016,200711,2,,Nicolas Mejia,R,,COL,19.613963039,428,78,120982,,,Jose Daniel Bendeck,R,,COL,28.7474332649,1263,4,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
5094,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,017,132437,,Q,Logan Smith,U,,USA,22.8993839836,1068,7,202321,,,Austin Rapp,U,,USA,23.0910335387,749,22,6-4 7-6(8),3,R16,,,,,,,,,,,,,,,,,,,
5095,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,018,202090,,Q,Adrian Andreev,U,,BUL,18.3655030801,955,11,134376,8,,Andrew Watson,R,,GBR,23.0691307324,575,42,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5096,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,019,126206,,,Alex Rybakov,U,,USA,22.6529774127,649,32,126273,,,Jordi Arconada,R,,ARG,23.0444900753,436,76,4-6 6-4 [10-7],3,R16,,,,,,,,,,,,,,,,,,,
5097,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,020,132482,,,Liam Caruana,U,,USA,21.6673511294,588,40,132054,,,Nathan Ponwith,U,,USA,21.4264202601,717,25,6-4 4-6 [10-4],3,R16,,,,,,,,,,,,,,,,,,,
5098,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,021,207181,,,Govind Nanda,R,,USA,18.5954825462,708,26,106175,,,Ricardo Rodriguez,R,,VEN,26.4038329911,534,49,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,
5099,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,022,200164,,,Jonathan Gray,U,,GBR,22.4558521561,623,36,200572,4,,Nick Hardt,U,,DOM,19.0061601643,528,50,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
5100,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,023,138821,,Q,Timo Stodder,U,,GER,23.3511293634,1241,4,106327,,,Harrison Adams,R,,USA,25.3305954825,574,42,7-6(8) 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5101,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,024,200711,2,,Nicolas Mejia,R,,COL,19.613963039,428,78,208342,,,Tyler Zink,R,,USA,18.6447638604,,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5102,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,025,202090,,Q,Adrian Andreev,U,,BUL,18.3655030801,955,11,132437,,Q,Logan Smith,U,,USA,22.8993839836,1068,7,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
5103,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,026,126206,,,Alex Rybakov,U,,USA,22.6529774127,649,32,132482,,,Liam Caruana,U,,USA,21.6673511294,588,40,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,
5104,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,027,207181,,,Govind Nanda,R,,USA,18.5954825462,708,26,200164,,,Jonathan Gray,U,,GBR,22.4558521561,623,36,6-3 4-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,
5105,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,028,138821,,Q,Timo Stodder,U,,GER,23.3511293634,1241,4,200711,2,,Nicolas Mejia,R,,COL,19.613963039,428,78,6-4 3-6 7-6(2),3,QF,,,,,,,,,,,,,,,,,,,
5106,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,029,202090,,Q,Adrian Andreev,U,,BUL,18.3655030801,955,11,126206,,,Alex Rybakov,U,,USA,22.6529774127,649,32,6-3 6-1,3,SF,,,,,,,,,,,,,,,,,,,
5107,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,030,207181,,,Govind Nanda,R,,USA,18.5954825462,708,26,138821,,Q,Timo Stodder,U,,GER,23.3511293634,1241,4,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,
5108,2019-M-ITF-USA-30A-2019,M25 Harlingen TX,Hard,32,S,20190923,031,207181,,,Govind Nanda,R,,USA,18.5954825462,708,26,202090,,Q,Adrian Andreev,U,,BUL,18.3655030801,955,11,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,
5109,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,001,106232,,,Roberto Cid,R,,DOM,26.1409993155,281,150,125800,,,Jack Findel Hawkins,U,,GBR,25.0403832991,665,30,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5110,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,002,105434,,,Ruan Roelofse,R,,RSA,29.9219712526,664,30,202321,,,Austin Rapp,U,,USA,23.1676933607,681,29,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5111,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,003,138860,,,Haru Inoue,U,,JPN,23.2525667351,854,15,134490,,,Justin Roberts,R,,BAH,22.8774811773,766,21,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5112,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,004,200336,,,Trent Bryde,R,,USA,20.1587953457,970,10,132052,8,,Christian Langmo,U,,USA,23.3867214237,575,41,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5113,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,005,200711,,,Nicolas Mejia,R,,COL,19.6906228611,418,83,202445,,WC,Joshua Howard Tripp,U,,RSA,20.3258042437,1477,2,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5114,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,006,200009,,,Benjamin Sigouin,U,,CAN,20.3832991102,637,34,209325,,WC,Tauheed Browning,U,,USA,,,,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
5115,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,007,200108,,,Matej Vocel,U,,CZE,22.4202600958,817,17,209258,,,Alexandre Reco,U,,FRA,,,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
5116,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,008,111436,,,Nick Chappell,L,,USA,27.0855578371,603,38,132482,7,,Liam Caruana,U,,USA,21.7440109514,550,47,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5117,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,009,126177,,,Strong Kirchheimer,U,,USA,24.4873374401,530,52,138821,,Q,Timo Stodder,U,,GER,23.4277891855,959,10,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5118,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,010,206499,,,Aleksandar Kovacevic,U,,USA,21.144421629,839,16,200228,,,Felix Corwin,U,,USA,23.4031485284,671,30,1-6 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
5119,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,011,125806,,Q,Dominik Kellovsky,U,,CZE,23.241615332,1129,6,209326,,,Murphy Cassone,R,,USA,,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5120,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,012,202262,4,,Filip Cristian Jianu,U,,ROU,18.0889801506,445,73,126528,,,Julian Bradley,U,,IRL,27.2635181383,912,13,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
5121,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,013,126437,,Q,Oscar Mesquida Berg,R,,ESP,23.4551676934,1249,4,111765,,,Evan Song,U,,USA,27.370294319,436,76,7-5 1-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
5122,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,014,200217,,,Jacob Dunbar,U,,USA,24.052019165,863,15,200532,,WC,Vasil Kirkov,U,,USA,20.6078028747,905,13,3-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5123,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,015,127032,,,Justin Butsch,L,,USA,24.7857631759,795,19,106360,,,Connor Farren,R,,USA,25.0485968515,702,27,6-2 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
5124,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,016,106265,2,,Michael Redlicki,L,,USA,25.9274469541,326,124,126530,,,Peter Bothwell,R,,IRL,24.0629705681,784,20,6-1 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
5125,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,017,106232,,,Roberto Cid,R,,DOM,26.1409993155,281,150,105434,,,Ruan Roelofse,R,,RSA,29.9219712526,664,30,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
5126,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,018,138860,,,Haru Inoue,U,,JPN,23.2525667351,854,15,200336,,,Trent Bryde,R,,USA,20.1587953457,970,10,1-6 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5127,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,019,200711,,,Nicolas Mejia,R,,COL,19.6906228611,418,83,200009,,,Benjamin Sigouin,U,,CAN,20.3832991102,637,34,6-3 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5128,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,020,200108,,,Matej Vocel,U,,CZE,22.4202600958,817,17,111436,,,Nick Chappell,L,,USA,27.0855578371,603,38,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5129,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,021,206499,,,Aleksandar Kovacevic,U,,USA,21.144421629,839,16,126177,,,Strong Kirchheimer,U,,USA,24.4873374401,530,52,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
5130,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,022,125806,,Q,Dominik Kellovsky,U,,CZE,23.241615332,1129,6,202262,4,,Filip Cristian Jianu,U,,ROU,18.0889801506,445,73,6-3 3-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5131,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,023,200217,,,Jacob Dunbar,U,,USA,24.052019165,863,15,126437,,Q,Oscar Mesquida Berg,R,,ESP,23.4551676934,1249,4,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
5132,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,024,106265,2,,Michael Redlicki,L,,USA,25.9274469541,326,124,127032,,,Justin Butsch,L,,USA,24.7857631759,795,19,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
5133,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,025,106232,,,Roberto Cid,R,,DOM,26.1409993155,281,150,138860,,,Haru Inoue,U,,JPN,23.2525667351,854,15,6-4 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
5134,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,026,200711,,,Nicolas Mejia,R,,COL,19.6906228611,418,83,200108,,,Matej Vocel,U,,CZE,22.4202600958,817,17,7-6(5) 6-4,3,QF,,,,,,,,,,,,,,,,,,,
5135,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,027,206499,,,Aleksandar Kovacevic,U,,USA,21.144421629,839,16,125806,,Q,Dominik Kellovsky,U,,CZE,23.241615332,1129,6,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,
5136,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,028,106265,2,,Michael Redlicki,L,,USA,25.9274469541,326,124,200217,,,Jacob Dunbar,U,,USA,24.052019165,863,15,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
5137,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,029,106232,,,Roberto Cid,R,,DOM,26.1409993155,281,150,200711,,,Nicolas Mejia,R,,COL,19.6906228611,418,83,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,
5138,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,030,206499,,,Aleksandar Kovacevic,U,,USA,21.144421629,839,16,106265,2,,Michael Redlicki,L,,USA,25.9274469541,326,124,5-7 6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,
5139,2019-M-ITF-USA-32A-2019,M25 Fayetteville AR,Hard,32,S,20191021,031,106232,,,Roberto Cid,R,,DOM,26.1409993155,281,150,206499,,,Aleksandar Kovacevic,U,,USA,21.144421629,839,16,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,
5140,2019-M-ITF-USA-33A-2019,M25 Naples FL,Clay,32,S,20191028,001,200610,,Q,Oliver Crawford,R,,USA,20.4955509925,745,23,106352,,,Matias Franco Descotte,R,,ARG,25.1635865845,337,119,6-3 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
5141,2019-M-ITF-USA-33A-2019,M25 Naples FL,Clay,32,S,20191028,002,105578,,,Cristian Rodriguez,R,,COL,29.3442847365,554,45,105826,,,Alejandro Gomez Gb42,U,,COL,28.205338809,636,34,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
5142,2019-M-ITF-USA-33A-2019,M25 Naples FL,Clay,32,S,20191028,003,200589,,,Sam Riffice,U,,USA,20.6598220397,548,47,209334,,WC,Micah Braswell,U,,USA,,,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
